Datetime,Tweet Id,Text,Username,Like Count,Retweet Count,Country
2020-10-16 06:09:14+00:00,1316984525876985858,Welcome back to our Kiwi cousins and friends from across the ditch. Great to have you back. ,ScottMorrisonMP,1250,168,Australia
2020-10-10 02:30:52+00:00,1314755248578125825,Happy 50th anniversary of independence to our vuvale in Fiji! #Fiji50 🇦🇺🇫🇯 ,ScottMorrisonMP,635,98,Australia
2020-10-08 08:12:42+00:00,1314116497518653440,No better candidate that Australia could ever put forward for Secretary-General of the @OECD than @MathiasCormann. Was proud to announce our intention to formally nominate Mathias once he retires from the Parliament later this month. ,ScottMorrisonMP,599,89,Australia
2020-10-07 01:27:30+00:00,1313652137016979457,We’re investing more in infrastructure now in #Budget2020 to create more jobs as part of our economic recovery plan for Australia. These investments in our local communities will support local jobs. ,ScottMorrisonMP,312,56,Australia
2020-10-06 22:34:57+00:00,1313608711097651201,"Chatting all things #Budget2020 - our economic recovery plan for how we’re getting Australians back into jobs, rebuilding our economy and securing your future. ",ScottMorrisonMP,385,62,Australia
2020-10-06 09:06:34+00:00,1313405277723521025,"We’re delivering two additional $250 support payments to around 5.1 million Australians on income support, including age pensioners to help them during this #COVID19 crisis #Budget2020 ",ScottMorrisonMP,259,53,Australia
2020-10-06 08:44:44+00:00,1313399782711255040,"Under our changes, this includes more than 7 million Australians who will receive tax relief of $2,000 or more this year.",ScottMorrisonMP,204,24,Australia
2020-10-06 08:44:28+00:00,1313399714310627328,"More than 11 million hard-working Australians will get a tax cut backdated to 1 July this year as part of our plan to create jobs, rebuild our economy and secure Australia’s future #Budget2020 ",ScottMorrisonMP,471,85,Australia
2020-10-06 08:41:51+00:00,1313399057440620545,#Budget2020 will support nearly half a million young Australians aged 16-35 into a job with our new #JobMaker hiring credit. ,ScottMorrisonMP,257,47,Australia
2020-10-06 08:40:15+00:00,1313398654829379584,#Budget2020 is all about jobs. ,ScottMorrisonMP,566,83,Australia
2020-10-06 03:45:27+00:00,1313324463887245312,"Final run through of this year’s Budget with Treasurer Josh Frydenberg earlier today. We have a plan to create jobs, rebuild our economy and secure Australia’s future. 

Tune in at 7:30pm AEDT tonight to watch @JoshFrydenberg deliver #Budget2020 ➡️  ",ScottMorrisonMP,525,76,Australia
2020-10-02 00:10:17+00:00,1311820766808170497,Congratulations @alexanderdecroo on your appointment as Prime Minister of #Belgium. I look forward to working closely with you to take forward our shared interests. My warm thanks also to @Sophie_Wilmes for the excellent cooperation during her term.,ScottMorrisonMP,408,51,Australia
2020-09-30 01:32:24+00:00,1311116656635121664,"Saddened to hear of the passing of His Highness Sheikh Sabah Al-Ahmad Al-Jaber Al-Sabah. Under his leadership, Kuwait has played an important role supporting peace and security in the Middle East, and Australia and Kuwait have enjoyed strong trade, investment &amp; defence ties.",ScottMorrisonMP,523,85,Australia
2020-09-27 09:07:54+00:00,1310144121525338114,Susan Ryan was a ground breaker who spent her life advocating for Australians who had been excluded from full participation in our national life. She leaves a legacy that will endure. Our heartfelt condolences go to her family and loved ones. ,ScottMorrisonMP,394,41,Australia
2020-09-27 05:31:50+00:00,1310089748145344512,The completion of this world-leading shipyard will deliver thousands of local jobs while boosting the economy and strengthening Australia’s defence capability. ,ScottMorrisonMP,646,92,Australia
2020-09-26 04:30:46+00:00,1309711989359353857,"Australians have done a tremendous job as we’ve worked together to suppress #COVID19 - to save lives and livelihoods. When it comes to a vaccine for #COVID19, Australia’s view is clear. Whoever finds it must share it. #Watch my address to the @UN today. ",ScottMorrisonMP,900,188,Australia
2020-09-24 11:38:39+00:00,1309094894745591809,"An absolute cricketing legend. A true entertainer at the crease, whose flair with the bat &amp; electric running between the wickets changed the game forever. A genuine good guy &amp; a huge loss. Our hearts go out to Dean’s family, friends, the Australian cricket family &amp; his many fans. ",ScottMorrisonMP,2630,258,Australia
2020-09-23 08:00:09+00:00,1308677519495761920,Very sad news. My heart goes out to William’s family and loved ones. Thank you to all those who were involved in the search. ,ScottMorrisonMP,839,71,Australia
2020-09-23 01:06:57+00:00,1308573533413371906,Happy #InternationalDayofSignLanguages! Thank you to all our #Auslan interpreters for everything you’re doing to help keep our deaf and hearing impaired community informed during this COVID crisis. I'd encourage all Australians to learn some Auslan and give it a go! #IDSL2020 ,ScottMorrisonMP,1765,249,Australia
2020-09-18 10:00:22+00:00,1306895833816682503,"Wishing our Jewish-Australian community a Happy New Year. As you mark the start of the High Holy Days, I hope the year ahead is fulfilling. Shana Tova! ",ScottMorrisonMP,699,82,Australia
2020-09-17 08:24:08+00:00,1306509227075092480,"My dear friend @narendramodi, greetings on your birthday. I'm sure our Australia-India relations will reach new heights in the coming year. May you have a delightful birthday. See you soon! 🇦🇺🇮🇳",ScottMorrisonMP,12815,1658,Australia
2020-09-17 08:24:07+00:00,1306509224210440196,मेरे प्रिय मित्र @narendramodi आपको जन्मदिन की बहुत शुभकामनाएँ| मुझे विश्वास है कि आने वाले साल में भारत और आस्ट्रेलिया के संबंघ नई ऊँचाईयों पर पहुँचेंगे| आपका दिन मंगलमय हो| जल्दी मिलेंगे | ,ScottMorrisonMP,106466,15141,Australia
2020-09-17 08:10:51+00:00,1306505885787717633,"Jobs now, jobs tomorrow and jobs into the future. That’s what our $1.9 billion investment into the next generation of energy technologies to lower our emissions will deliver ➡️  ",ScottMorrisonMP,470,57,Australia
2020-09-16 11:41:00+00:00,1306196382244417537,Warm congratulations to HE Mr Suga Yoshihide @sugawitter on his appointment as Prime Minister of Japan. Our two countries have a great friendship and I look forward to deepening the Australia-Japan Special Strategic Partnership and our cooperation in the Indo-Pacific region 🇦🇺🇯🇵 ,ScottMorrisonMP,2153,464,Australia
2020-09-16 09:30:25+00:00,1306163519344132098,Well done @PatMcGorry and @orygen_aus. This new funding recognises the high quality of mental health research being done in Australia. It will go a long way to preventing and reducing the impact of mental health issues on our young people. ,ScottMorrisonMP,216,38,Australia
2020-09-15 09:08:06+00:00,1305795515607474176,"Very cool to meet Hope and hear how #JobKeeper and the more than $170,000 from our zoos support package helped the Australian Reptile Park get through the #COVID shutdown with all 41 of their staff still employed. ",ScottMorrisonMP,857,91,Australia
2020-09-14 05:46:34+00:00,1305382412486979584,"We're taking action to secure Australia’s long-term fuel supply, keep prices low for Australian families and businesses and create over 1000 new jobs with a $211m investment to build new domestic fuel storage as well as backing local refineries to stay open. ",ScottMorrisonMP,834,118,Australia
2020-09-12 05:42:38+00:00,1304656644513521665,"Australia today is mourning the passing of John Fahey, an Australian and Liberal original. He was truly one of a kind, who gave more than he received and touched many lives. He will be greatly missed. 

",ScottMorrisonMP,1036,77,Australia
2020-09-10 02:44:43+00:00,1303887096176754688,"Today is #RUOKDay and #WorldSuicidePreventionDay  This year more than ever before, it’s an important opportunity and a reminder for us to reach out and check in on those around us. A conversation could change a life.

",ScottMorrisonMP,775,117,Australia
2020-09-03 08:11:37+00:00,1301432650553417728,"Tomorrow is Jersey Day to promote awareness of organ donation. #OrganDonation saves lives – that’s why I’m registered as an organ donor. So wear your favourite sporting jersey tomorrow and start talking about organ donation. 
#jerseydayau #DonateLife ",ScottMorrisonMP,1041,115,Australia
2020-09-03 06:39:52+00:00,1301409559894843394,"#LegacyWeek is about supporting an amazing charity that cares for the families of veterans.

I caught up with Jacky Gavin and Gwen Cherne to talk about how Legacy has helped them.

The courage &amp; strength of these women &amp; their families is inspirational.

",ScottMorrisonMP,237,41,Australia
2020-09-01 21:53:58+00:00,1300914822687518720,"Around 56,000 Australians are affected by strokes every year. The F.A.S.T test is a simple way you can recognise the signs of a stroke and help save a life #strokeweek2020 @strokefdn ",ScottMorrisonMP,629,107,Australia
2020-09-01 12:21:25+00:00,1300770737360269312,"Very saddened at the passing of former President of India Shri Pranab Mukherjee. Australia and India are close friends and Comprehensive Strategic Partners, part of his great legacy. My heart goes out to his family and the people of India, @rashtrapatibhvn and @narendramodi.",ScottMorrisonMP,7456,791,Australia
2020-08-28 08:51:23+00:00,1299268330549772288,"Jenny and I wish Shinzo and Akie well, and all the best for his health. Shinzo Abe has given his all to the service of his country and left a legacy for Japan and the world that he can be truly proud of.",ScottMorrisonMP,4022,960,Australia
2020-08-28 08:51:23+00:00,1299268329241079808,This took great strength and nobility. I will miss him greatly in the role of PM as a friend and a mentor. We thank him for his special friendship and his service to Australia.,ScottMorrisonMP,3672,816,Australia
2020-08-28 08:51:23+00:00,1299268327810846723,"Australia and Japan have never been closer, and this is significantly due to the humility and sincerity Shinzo Abe has displayed. I’ll never forget laying a wreath side by side with him at the Darwin Cenotaph as we remembered those killed in the Japanese bombing raids on Darwin.",ScottMorrisonMP,3676,871,Australia
2020-08-28 08:51:22+00:00,1299268325172625408,"Australia is thankful for the true friend we have had in Shinzo Abe as Prime Minister of Japan. His leadership, wisdom, generosity and vision have championed the cause of peace, freedom and prosperity in our region and the world more broadly. ",ScottMorrisonMP,28848,7383,Australia
2020-08-27 06:02:07+00:00,1298863345068462080,"Justice today was delivered to the terrorist and murderer for his cowardly and horrific crimes in Christchurch. Today we send our love to our New Zealand family and hope it may be another day of healing for everyone affected by this terrible atrocity.

",ScottMorrisonMP,731,82,Australia
2020-08-26 23:22:50+00:00,1298762861301231617,Thousands of jobs will be supported by our decision to invest $1 billion to bring forward defence projects to support Australian manufacturing and construction as part of our #JobMaker plan. ,ScottMorrisonMP,457,78,Australia
2020-08-26 11:31:18+00:00,1298583797588348929,"A good call with PM Frederiksen tonight, following our First Movers discussions. We swapped notes on #COVID19, reopening our economies and the challenge of living with the virus. We want to do more together as likeminded democracies committed to open trade and multilateralism. ",ScottMorrisonMP,671,73,Australia
